POSITION	NAME	AFFINITY
2119	"17-O-acetyl,10-hydroxycorynantheol"	-7.2
2120	5alpha-hydroxyisocostic_acid	-7.2
2121	browniine	-7.2
2122	"11,13-dihydrosonchucarpolide"	-7.2
2123	"5,7,3'-trihydroxy-2',4',5'-trimethoxyflavone"	-7.2
2124	"6,7-dimethyl-4-chromanone"	-7.2
2125	artesin	-7.2
2126	"trachyloban-2beta,6beta,19-triol"	-7.2
2127	lepadiformine_B	-7.2
2128	elgonene_K	-7.2
2129	"1beta,4beta-dihydroxy-5alpha(H)-guaia-10(14),11(13)-dien-8alpha,12-olide"	-7.2
2130	(-)_catechin	-7.2
2131	palustradien-18-ol	-7.2
2132	"1alpha,3beta-dihydroxy-7alpha,11alpha-germacra-4E,10(14)-dien-12,6alpha-olide"	-7.2
2133	ammodendrine	-7.2
2134	periplocadiol	-7.2
2135	"11beta,13-dihydroxy-4-oxo-guaia-1alpha,5alphaH-6beta,12-olide"	-7.2
2136	carvacrol	-7.2
2137	"(ent)-16beta,17-dihydroxykauran-20-oic_acid"	-7.2
2138	"1beta,3beta-dihydroxy-7alpha,11betaH-germacra-4Z,9Z-dien-12,6alpha-olide"	-7.2
2139	trans-cinnamic_acid	-7.2
2140	3-acetoxy-6-hydroxytropane	-7.2
2141	verbenone	-7.2
2142	Sargassaceae_meroditerpenoid_6	-7.2
2143	ZINC000095486225	-7.2
2144	ugandensidial	-7.2
2145	ZINC000002389301	-7.2
2146	"1beta,6alpha-dihydroxy-eudesm-4(15)-ene"	-7.2
2147	"N-methyl-2(2'-hydroxybutyl),6(2''-hydroxybutyl)-Delta3-piperidine"	-7.2
2148	"5,4'-dihydroxy-7,2',3',5'-tetramethoxyflavone"	-7.2
2149	cladiellisin	-7.2
2150	cis-chrysanthenyl_acetate	-7.2
2151	Sargassaceae_meroditerpenoid_5	-7.2
2152	"voucapane-18,19-diol"	-7.2
2153	pretazettine	-7.2
2154	isointermedeol	-7.2
2155	"11beta,13-dihydrosalonitenolide"	-7.2
2156	"9beta-hydroxy-11,13-dihydroreynosin"	-7.2
2157	ZINC000095486252	-7.2
2158	jatrorrhizine	-7.2
2159	"5alpha,12-dihydroxy-5,6-dihydrocaryophyllen-7-one"	-7.2
2160	6-hydroxy_methyl_angolensate	-7.2
2161	2-debromostevensine	-7.2
2162	gamma-terpinene	-7.2
2163	"2-amino-6-(1R,2S-dihydroxypropyl)-3-methylpterin-4-one"	-7.2
2164	1H-indole-5-carbaldehyde	-7.2
2165	sparteine	-7.2
2166	"3alpha,4alpha-epoxy-1alpha-hydroxy-9alpha-isovaleryloxy-alpha-cyclocostunolide"	-7.2
2167	caesaldekarin_C	-7.2
2168	methyl_phloroglucinol_2-MeB	-7.2
2169	"1beta,6alpha-dihydroxy-7epi-eudesm-3-ene"	-7.2
2170	aloenin	-7.2
2171	"1alpha,6alpha,8alpha-trihydroxy-5alpha,7betaH-guaia-3,10(14),11(13)-trien-12-oic_acid"	-7.2
2172	chamigrene	-7.2
2173	11-methoxyerysodine	-7.2
2174	indicaxanthin	-7.2
2175	talaroflavone	-7.2
2176	ZINC000095486101	-7.2
2177	"10beta-ethoxy-1alpha-hydroxyguaia-3-en-6alpha,12-olide"	-7.2
2178	"1,2-dehydrobeninine"	-7.2
2179	aristolochene	-7.2
2180	columbamine	-7.2
2181	"1beta-hydroperoxyl,4alpha-dihydroxy-5alphaH,7alphaH,8beta-guaia-10(14),11(13)-dien-8beta,12-_olide"	-7.2
2182	"8beta,10beta-dihydroxyeremophilenolide"	-7.2
2183	urospermal_A_15-O-beta-D-glucopyranoside	-7.2
2184	"(1S,5R)-(-)-2,4,4-trimethylbicyclo[3.1.1]hept-2-en-6-one"	-7.2
2185	15-methoxyisocostic_acid_methyl_ester	-7.2
2186	15-hydroxyisocostic_acid	-7.2
2187	13-O-desacetyl-1beta-hydroxy-afraglaucolide	-7.2
2188	9-hydroxycostunolide	-7.2
2189	harmaline	-7.2
2190	sonchucarpolide	-7.1
2191	epicocconigrone_B	-7.1
2192	crassoside_A	-7.1
2193	"4beta,8beta,9alpha-trihydroxy-6alpha-p-hydroxybenzoyloxydaucane"	-7.1
2194	"ent-18-acetoxy-3beta,7alpha-dihydroxykaur-16-ene"	-7.1
2195	inucrithmolide	-7.1
2196	pulicazine	-7.1
2197	"5-hydroxy-7,2',3',4',5'-pentamethoxyflavone"	-7.1
2198	ZINC000095486213	-7.1
2199	(+)-borneol_angelate	-7.1
2200	cynarascoloside_A	-7.1
2201	terreinol	-7.1
2202	"5,6-dehydrolupanine"	-7.1
2203	5-hydroxy-7-methoxy-2-methylchromone	-7.1
2204	11-eudesmen-4-ol	-7.1
2205	terpinolene	-7.1
2206	asiatic_acid	-7.1
2207	indol-3-carbaldehyde	-7.1
2208	"3beta,10alpha-acetoxy-8alpha-angeloyloxy-4alpha-hydroxy-1beta,2beta-epoxy-11,13-dehydroguaia-6alpha,12-olide"	-7.1
2209	indoleacetic_acid_methyl_ester	-7.1
2210	deltatsine	-7.1
2211	"2,6-di-sec-butylphenol"	-7.1
2212	"1,7-diepi-alpha-cedrene"	-7.1
2213	(-)-isolariciresinol	-7.1
2214	erivanin	-7.1
2215	4-O-acetylcuauthemone-3-O-angelate	-7.1
2216	p-coumaryl_alcohol	-7.1
2217	daucoguaianolactone_C	-7.1
2218	6beta-hydroxybuphaninisine	-7.1
2219	rosifoliol	-7.1
2220	latonduine_A	-7.1
2221	"AR,alpha-dimethylstyrene"	-7.1
2222	ZINC000000001969	-7.1
2223	ethyl_mandelate	-7.1
2224	phloroglucinol_iB	-7.1
2225	"5Halpha,6Hbeta,7Halpha,-15-hydroxy-8alpha-(1',2'-dihydroxyethyl-acryloxy)-elema-_1(2),3(4),11(13)-trien-6,12-olide"	-7.1
2226	"7,3',4',5'-tetramethyltricetin"	-7.1
2227	hainanmurpanin	-7.1
2228	haemanthamine	-7.1
2229	ugandensolide	-7.1
2230	ZINC000014680087	-7.1
2231	coumarsabin	-7.1
2232	"(1R,5R,9R)-9-(1-hydroxyprop-2-en-2-yl)-2,6-dimethylenecyclodecane-1,5-diol"	-7.1
2233	daucoguaianolactone_D	-7.1
2234	"9alpha-acetyloxy-6beta-isobutoyloxy-1alpha,4alpha-epoxy-eudesm-11(13)-en-5beta,7alpha,8alpha,12-olide"	-7.1
2235	p-menth-8-en-2-ol_acetate	-7.1
2236	9alpha-hydroxysantamarin	-7.1
2237	crotocorylifuran	-7.1
2238	"olean-12-ene-3beta,7beta,15alpha,28-tetraol"	-7.1
2239	valeranone	-7.1
2240	ZINC000095486132	-7.1
2241	12-hydroxyisointermedeol	-7.1
2242	"1alpha-hydroxyeudesm-4-en-6beta,11betaH-12,6-olide"	-7.1
2243	bourbonanone	-7.1
2244	argaminolic_B	-7.1
2245	thymoquinol_2-O-beta-glucopyranoside	-7.1
2246	alpha-terpinyl_acetate	-7.1
2247	vernodalol	-7.1
2248	"13,14,15,16-tetranorlabdane-8alpha,12,14-triol"	-7.1
2249	"8alpha-hydroxy-11,13-dihydroreynosin"	-7.1
2250	norcaesalpin_D	-7.1
2251	casimiroin	-7.1
2252	8alpha-(2-(hydroxymethyl)but-2-enoyloxy)salonitenolide	-7.1
2253	"1alpha,3beta,10alpha-trihydroxy-7alpha,11betaH-germacra-4Z-en-12,6alpha-olide"	-7.1
2254	4-terpinenyl_acetate	-7.1
2255	3-acetylcladiellisin	-7.1
2256	transtaganolide_G	-7.1
2257	cyperene	-7.1
2258	cossonine	-7.1
2259	ZINC000095486070	-7.1
2260	ZINC000004804529	-7.1
2261	ZINC000095486197	-7.1
2262	thymohydrochinone-2-O-beta-glucopyranoside	-7.1
2263	"17,18-dihydroxyoctadeca-9,11,13,15-tetraynoic_acid"	-7.1
2264	13-O-desacetyl-1alpha-hydroxy-afraglaucolide	-7.1
2265	ivalin	-7.1
2266	ethuliaconyzophenone	-7.1
2267	roseoside	-7.1
2268	"1beta,6alpha-dihydroxy-8-alpha-(3'-hydroxy-isobutanoyloxy)-11-carboxymethyl-eudesm-11(13)-en-4-one"	-7.1
2269	methyl_4-hydroxybenzoate	-7
2270	cnicin	-7
2271	"tetracyclo[6,3,2,0(2,5),0(1,8)]tridecan-9-ol"	-7
2272	ZINC000095486278	-7
2273	carvacrol-3-glucoside	-7
2274	"1-oxo-9beta-hydroxygermacra-4,10(14)-dien-6beta,11betaH-12,6-olide"	-7
2275	8alpha-acetoxyelemol	-7
2276	ZINC000100003356	-7
2277	"ent-3beta-acetoxy-7alpha,18-dihydroxykaur-15-en-17-al"	-7
2278	methylpenicinoline	-7
2279	beta-acorenol	-7
2280	"p-mentha-1,3,8-triene"	-7
2281	21-acetoxydeoxyscalarin	-7
2282	shikimic_acid	-7
2283	droserone-5-methyl_ether	-7
2284	ZINC000005063215	-7
2285	"5beta,12-dihydroxy-5,6-dihydrocaryophyllen-7-one"	-7
2286	"methyl-6-acetoxy-9-hydroxy-1(10)E,7Z-alpha-humulene-15-oate"	-7
2287	"1-oxo-9beta-acetoxygermacra-4,10(14)-dien-6beta,11betaH-12,6-olide"	-7
2288	3-debromolatonduine_B_methyl_ester	-7
2289	teuluteumin_A	-7
2290	"2,5,9-trimethylcycloundeca-4,8-dienone"	-7
2291	"3beta-hydroxygermacra-1(10),4-dien-6alpha,12-olide"	-7
2292	sorigenin-1-O-methyl_ether	-7
2293	"5,7-dihydroxy-2',4',5'-trimethoxyisoflavone"	-7
2294	cubenol	-7
2295	"1,9-dihydroxygermacr-4-en-6,12-olide"	-7
2296	tridecanoic_acid	-7
2297	gypsogenic_acid	-7
2298	haageanolide	-7
2299	"(3S,4S,5R)-(E)-3,4-dihydroxy-2-(hexa-2,4-diynyliden)-1,6-dioxaspiro-(4,5)decane"	-7
2300	"7beta-hydroxy-4(13),7-coloratadiene-11,12-olide"	-7
2301	euphoscopin_K	-7
2302	beta-acoradiene	-7
2303	"9alpha-hydroxy-11beta,13-dehydrosantamarin"	-7
2304	6alpha-hydroxybuphaninisine	-7
2305	"6beta,10beta-dihydroxy-8beta-methoxyeremophilenolide"	-7
2306	ZINC000095486029	-7
2307	elemacarmanin	-7
2308	5-O-methyl-D-gluconic_acid_dimethylamide	-7
2309	"1,6-dihydroxy-3,7-dimethyl-octa-2E,7-diene"	-7
2310	selina-6-en-4-ol	-7
2311	"11,13-dihydroisoreynosin"	-7
2312	tridecenylic_acid	-7
2313	parvinaphthol_A	-7
2314	7-acetylneotrichilenone	-7
2315	"5,7-dihydroxy-3',4',5'-trimethoxyisoflavone"	-7
2316	6alpha-hydroxycrinine	-7
2317	"1alpha,4alpha,10alpha-trihydroxy-2beta,3beta-epoxy-8alpha-methylbutanoyloxy-11,13-dehydroguaia-6alpha,12-olide"	-7
2318	"5,4'-dihydroxy-7-dimethoxyflavanone"	-7
2319	ZINC000014645876	-7
2320	"1beta,10alpha-epoxyhaageanolide"	-7
2321	"1beta,4beta,6beta-trihydroxyeudesmane"	-7
2322	artemin	-7
2323	olibanumol_A	-7
2324	terrien	-7
2325	ceratinamine	-7
2326	longipinene	-7
2327	"ent-3beta-acetoxy-7alpha,17,18-dihydroxy-15beta,16beta-epoxykaurane"	-7
2328	4beta-hydroxy-6alpha-p-hydroxybenzoyloxy-10alpha-acetyloxydauc-8-ene	-7
2329	cinnamolide-3beta-acetate	-7
2330	"(3R,5R)-3-methyl-5-(2-oxopropyl)oxolan-2-one"	-7
2331	5-O-beta-glucopyranosylcarvotacetone	-7
2332	"7beta-hydroxy-4(13),8-coloratadien-11,12-olide"	-7
2333	ammolactone-A	-7
2334	hyrtiosenolide_A	-7
2335	(+)-sydowic_acid	-7
2336	n-propylbenzene	-7
2337	cryptopine	-7
2338	marrubiin	-6.9
2339	carnegine	-6.9
2340	"5,8-dihydroxy-3-methoxy-2-methylnaphthalene-1,4-dione"	-6.9
2341	"1beta,9alpha-diacetyloxy-6beta-isobutoyloxy-4alpha-hydroxy-eudesm-11(13)-en-5alpha,7alpha,8alpha,12-olide"	-6.9
2342	"(3E)-2,5,5-trimethylhepta-1,3,6-triene"	-6.9
2343	"1alpha,3beta-dihydroxy-9beta,10beta-epoxy-7alpha,11betaH-germacra-4Z-en-12,6alpha-olide"	-6.9
2344	citronellyl_formate	-6.9
2345	"1alpha,5beta-dihydroxyeudesm-4(15)-en-6beta,11betaH-12,6-olide"	-6.9
2346	O-methylpapyramine	-6.9
2347	klysimplexin_G	-6.9
2348	13-O-desacetyl-1beta-hydroxyafraglaucolide	-6.9
2349	4'-O-methylabyssinone_V	-6.9
2350	papyramine	-6.9
2351	transtaganolide_E	-6.9
2352	"6-hydroxy-3,5-dimethoxy-2-methyl-1,4-naphthoquinone"	-6.9
2353	nerol	-6.9
2354	ethyl_benzoate	-6.9
2355	"eudesmane-1beta,4beta,7alpha-triol-11,13-ene"	-6.9
2356	2-hydroxyacetylthymol	-6.9
2357	"9-alpha-angeloyloxy-6beta-isobutoyloxy-1beta,4alpha-dihydroxy-eudesm-11(13)-en-5alpha,7alpha,8alpha,12-olide"	-6.9
2358	"1beta,9alpha-dihydroxy-alpha-cyclocostunolide"	-6.9
2359	deacylcynaropicrin	-6.9
2360	"2,4'-dihydroxy-3'-methoxyacetophenone"	-6.9
2361	8-epi-isoxanthanol	-6.9
2362	ZINC000095485923	-6.9
2363	epispongiatriol	-6.9
2364	syringin	-6.9
2365	N-methylcytisine	-6.9
2366	theaspirane_I	-6.9
2367	germacrene_D-4-ol	-6.9
2368	"4alpha-hydroxy-4,15,11,13-tetrahydroreynosin"	-6.9
2369	"4beta,5alpha-dihydroxy-15-oxo-eudesm-11(13)-en-12-oic_acid"	-6.9
2370	isopulegyl_acetate	-6.9
2371	methyl_gallate	-6.9
2372	parvinaphthol_B	-6.9
2373	SB_236050	-6.9
2374	3beta-angeloyloxy-10beta-hydroxy-8beta-methoxyeremophilenolide	-6.9
2375	"1beta,5beta-dihydroxyeudesm-4(15)-en-6beta,11betaH-12,6-olide"	-6.9
2376	2-acetyl-1-hydroxy-8-methoxy-3-methylnaphthalene	-6.9
2377	15-hydroxydehydroabietinol	-6.9
2378	ZINC000004098248	-6.9
2379	phyllocladanol	-6.9
2380	"2-(3,4-dihydroxyphenyl)ethanol"	-6.9
2381	"p-menth-4-en-1,2-diol"	-6.9
2382	ZINC000004098318	-6.9
2383	11-hydroxyvittatine	-6.9
2384	3-(2'-hydroxyethyl)-5-(2''-hydroxypropyl)-dihydrofuran-2(3H)-one	-6.9
2385	dehydrocardiopetaline	-6.9
2386	"1beta,10alpha-epoxy-3beta-hydroxy-7alpha,11alphaH-germacra-4Z-en-12,6beta-olide"	-6.9
2387	19-acetyl_sesterstatin_3	-6.9
2388	"1beta,5,12-trihydroxygermacra-1(10),4(15),11(13)-triene"	-6.9
2389	2-methylbutyryl_(2-MeB)	-6.9
2390	"eudesm-4(15),11(13)-diene-12,5beta-olide"	-6.9
2391	"6alpha-hydroxygermacra-1(10),4,11(13)-trien-8alpha,12-olide"	-6.9
2392	ZINC000034268676	-6.9
2393	"1beta,4beta-dihydroxy-5alphaH,7alphaH,8beta-guaia-10(14),11(13)-dien-8beta,12-_olide"	-6.9
2394	trans-longipinocarveol	-6.9
2395	"4beta,6beta-dihydroxy-1alpha,5beta(H)-guaia-9-ene"	-6.9
2396	filifolide_A	-6.9
2397	latonduine_B_methyl_ester	-6.9
2398	"(+,-)-tetramisole"	-6.9
2399	9alpha-isovaleryloxyludovicin_A	-6.8
2400	"17-hydroxy-3alpha,19-diacetoxyspongia-13(16),14-dien-2-one"	-6.8
2401	8beta-hydroxycrotocorylifuran	-6.8
2402	verticillarone	-6.8
2403	ZINC000095486167	-6.8
2404	pachycladin_B	-6.8
2405	siderin	-6.8
2406	"3beta-acetoxy-5alpha,7-dihydroxycarvotacetone"	-6.8
2407	terpinen-4-ol	-6.8
2408	"11,13-dihydroreynosin"	-6.8
2409	9alpha-angeloyloxyludovicin_A	-6.8
2410	glaberin_4	-6.8
2411	"3-acetoxy-5,7-dihydroxycarvotacetone"	-6.8
2412	"1alpha,5alpha-dihydroxyeudesm-3-en-6beta,11betaH-12,6-olide"	-6.8
2413	"8-desoxy-3alpha,4alpha-epoxyrupiculin-A"	-6.8
2414	(+)-gamma-decalactone	-6.8
2415	6alpha-hydroxymuzigadial	-6.8
2416	"ent-18-acetoxy-3beta,7alpha,17-trihydroxy-15beta,16beta-epoxykaurane"	-6.8
2417	"3beta,14-dihydroxy-11beta,13-dihydrocostunolide"	-6.8
2418	"1alpha,5beta-dihydroxyeudesm-3-en-6beta,11betaH-12,6-olide"	-6.8
2419	syringaresinol	-6.8
2420	"eudesmane-1beta,4beta,7alpha-triol"	-6.8
2421	5-hydroxyvinhaticoic_acid	-6.8
2422	"1,7,8-trihydroxy-octa-2E,6E-diene"	-6.8
2423	sinapic_acid	-6.8
2424	ethyl_cis-cinnamate	-6.8
2425	geraniol	-6.8
2426	"15-hydroxy-4beta,15,11beta,13-tetrahydroreynosin"	-6.8
2427	"(3S)-4,6-dihydro-8-methoxy-3,5-dimethyl-6-oxo-3H-2-benzopyran"	-6.8
2428	trans-thujone	-6.8
2429	"6-oxo-8-hydroxy-santolina-1,4-diene"	-6.8
2430	isobutyryl-3-methylphloroglucinol-2-methyl_ether	-6.8
2431	"3-beta-hydroxy-11(alphaH),13-dihydrocostunolide"	-6.8
2432	solsodomine_3	-6.8
2433	"5,7-dihydroxy-2-methylchromone"	-6.8
2434	epicoccone_B	-6.8
2435	"4-beta-H,5-alpha-eremophilane"	-6.8
2436	crotocorylifuran-2-one	-6.8
2437	alpha-thujone	-6.8
2438	3-methoxy_gallic_acid	-6.8
2439	vanillic_acid_4-O-beta-D-glucopyranoside	-6.8
2440	isofraxidin	-6.8
2441	oxyphyllenodiol_A	-6.8
2442	L-linalool	-6.8
2443	"4,7,8-eudesma-triol"	-6.8
2444	ZINC000006922993	-6.8
2445	"3beta-hydroxy-11beta,13-dihydroacanthospermolide"	-6.8
2446	"(3R,5S)-3-methyl-5-(2-oxopropyl)oxolan-2-one"	-6.8
2447	candesalvone_B	-6.8
2448	"2,5-dimethyl-7-hydroxychromone"	-6.8
2449	dracunculin	-6.8
2450	"18-hydroxyoctadeca-9,11,13,15-tetraynoic_acid"	-6.8
2451	"3,4-dimethoxy-5-hydroxy-t-cinnamyl_alcohol"	-6.8
2452	ZINC000095486290	-6.8
2453	"4,6-dimethoxy-5-methylcoumarin"	-6.8
2454	p-methoxygallic_acid_methyl_ester	-6.8
2455	8alpha-isobutyroyloxysalonitenolide	-6.8
2456	3beta-hydroxyoplodiol	-6.8
2457	olibanumol_B	-6.8
2458	ZINC000095486168	-6.8
2459	"2-hydroxy-5btetahoxy-6(14)-dehydro-5,6-dihydrocaryophyllen-7-one"	-6.8
2460	"(3S)-6-hydroxy-_8-methoxy-3,5-dimethylisochroman"	-6.8
2461	terpinen-4-ol_acetate	-6.8
2462	dihydroterrein	-6.8
2463	"1beta,4b,7a-trihydroxy-8,9-eudesmene"	-6.8
2464	feroxidin	-6.8
2465	"3,6-diacetylcladiellisin"	-6.8
2466	"(1R,2E,4S,6E,8R,11R,12R)-2,6-cembradiene-4,8,11,12-tetrol"	-6.8
2467	ZINC000014645874	-6.8
2468	"5-hydroxy-3,6-dimethoxy-2-methylnaphthalene-1,4-dione"	-6.8
2469	trans-verbenol	-6.7
2470	"6,7-dimethoxy-4-chromanone"	-6.7
2471	pseudo-aspidinol_iB	-6.7
2472	"3,7-dihydroxy-6-propionyloxytropane"	-6.7
2473	(+)-piperitenone_oxide	-6.7
2474	(2-isopropenylcyclopentylidene)-methyl_ester	-6.7
2475	delta-octalactone	-6.7
2476	warburganal	-6.7
2477	(+)-epitaxifolin	-6.7
2478	2-acetoxytomentosin	-6.7
2479	schizozynine	-6.7
2480	3-acetoxytropane	-6.7
2481	"7-epi-eudesm-4(15)-ene-1beta,6alpha-diol"	-6.7
2482	maticaria_ester	-6.7
2483	"8alpha,11-elemdiol"	-6.7
2484	hydroxysenkirkine	-6.7
2485	"5,7-dihydroxy-6-methoxy-2,8-dimethylchromone"	-6.7
2486	"1alpha-acetoxy-5beta-hydroxyeudesm-3-en-6beta,11betaH-12,6-olide"	-6.7
2487	bornyl_acetate	-6.7
2488	"2,5-dihydroxy-3-methyl-1,4-benzoquinone"	-6.7
2489	3-n-propylphenol	-6.7
2490	5-O-acetyl-inuloxin_C	-6.7
2491	beta-thujone	-6.7
2492	ZINC000013429389	-6.7
2493	"1alpha,3beta-diacetoxyeudesm-4-en-6beta,11betaH-12,6-olide"	-6.7
2494	euphoscopin_G	-6.7
2495	"7-epi-eudesm-4(15)-ene-1beta,6beta-diol"	-6.7
2496	"methyl_1,8-dihydroxy-4,6,7-trimethoxy-2-naphthoate"	-6.7
2497	1-methyl-4-methoxy-2-quinolone	-6.7
2498	Aspergillus_diketopiperazine_9	-6.7
2499	loliolide	-6.7
2500	glaberin_5	-6.7
2501	6beta-hydroxycrinine	-6.7
2502	6-hydroxy-4-methoxy-5-methylcoumarin	-6.7
2503	dendronephthol_C	-6.7
2504	"1alpha,5alpha-dihydoxyeudesm-4(15)-en-6beta,11betaH-12,6-olide"	-6.7
2505	epipolygodial	-6.7
2506	beta-ocinene	-6.7
2507	jiofuran	-6.7
2508	olibanumol_C	-6.7
2509	megalocarpoidolide_D	-6.7
2510	"p-menth-5-en-1,2-diol"	-6.7
2511	vaginatin	-6.7
2512	(-)-methylperillate	-6.7
2513	hyrtiosenolide_B	-6.7
2514	(E)-ocimenone	-6.7
2515	(+)butyl-O-alpha-L-rhamnoside	-6.7
2516	isopulegone	-6.7
2517	3-(hydroxyacetoxy)tropane	-6.7
2518	bornyl_acetate	-6.7
2519	cis-verbenone	-6.7
2520	(Z)-beta-ocimene	-6.7
2521	"(2R,3R)-spiro-2,3-dimethyl-1,4-dioxolane-5,1',3'-cyanocyclopentane"	-6.7
2522	1-isocyano-4-methyl_benzene	-6.7
2523	isovanillic_acid_ethyl_ester	-6.7
2524	6-norcarnegine	-6.7
2525	isovanillic_acid	-6.7
2526	"8-methoxy-3,5-dimethylisoquinolin-6-ol"	-6.7
2527	"benzeneacetic_acid,_alpha-(hydroxymethyl)"	-6.7
2528	cycloolivil	-6.7
2529	"1alpha,6alpha,8alpha-trihydroxy-5alpha,7betaH-guaia-3,9,11(13)-trien-12-oic_acid"	-6.6
2530	"3,7-dihydroxy-6-(2'-methylbutyryloxy)tropane"	-6.6
2531	ZINC000073166841	-6.6
2532	dichrocepholide_C	-6.6
2533	"1alpha-acetoxy-5alpha-hydroxyeudesm-4(15)-en-6beta,11betaH-12,6-olide"	-6.6
2534	(E)-tagetone	-6.6
2535	linalool	-6.6
2536	chrysanthenone	-6.6
2537	"2,5-dihydroxybenzyl_alcohol"	-6.6
2538	"2-desoxo-2,4-bis(acetyloxy)tomentosin"	-6.6
2539	"(4R,_6S)-6-hydroxypiperitone"	-6.6
2540	alpha-fenchyl_alcohol	-6.6
2541	"N-methyl-2(2'-methoxybutyl),6(2''-hydroxybutyl)-Delta3-piperidine"	-6.6
2542	shonachalin_A	-6.6
2543	ZINC000014497261	-6.6
2544	O-methyl_guaianediol	-6.6
2545	chamolol	-6.6
2546	verbenol	-6.6
2547	3-hydroxy-6-acetoxytropane	-6.6
2548	carvone	-6.6
2549	"5alpha-hydroxy-11,13-dihydroreynosin_acetate"	-6.6
2550	ZINC000095486122	-6.6
2551	(+)-perillaldehyde	-6.6
2552	vitamin_C	-6.6
2553	limonin_diosphenol	-6.6
2554	"8alpha-hydroxy-11alpha,13-dihydrozaluzanin_C"	-6.6
2555	carnegine	-6.6
2556	4-methoxy-5-hydroxymethylcoumarin	-6.6
2557	"cis,trans-2,3-dimethylthiochroman-4-carbonitrile"	-6.6
2558	calystegine_N1	-6.6
2559	phenylacetaldehyde	-6.6
2560	ZINC000003589229	-6.6
2561	epiyangambin	-6.6
2562	"11beta,13-dihydrocnicin"	-6.6
2563	sternbergine	-6.6
2564	12-N-methyl_stevensine	-6.6
2565	ZINC000100003095	-6.6
2566	"2,3-dehydrodichrocepholide_A"	-6.6
2567	"3,3,6-trimethylhepta-1,5-dien-4-ol"	-6.6
2568	"(3aR,6S,7aR)-octahydro-7-(1-hydroxyprop-2-en-2-yl)-6-methyl-3-methylene-2-oxo-6-vinylbenzofuran-4-yl_2-(hydroxymethyl)acrylate"	-6.6
2569	1-L-O-methyl-2-acetyl-3-p-cis-coumaryl-myo-inositol	-6.6
2570	hydroxydroserone	-6.6
2571	cis-ocimenone	-6.6
2572	N-butylaniline	-6.6
2573	ZINC000095486292	-6.6
2574	cis-dihydrocarvone	-6.6
2575	p-methoxyacetophenone	-6.6
2576	"4alpha-methoxy-5,9-oxahimachal-9-ene"	-6.6
2577	"1,2-dehydro-1,10a-dihydropseudoivalin"	-6.6
2578	"methyl-6-acetoxy-9-oxo-1(10)Z,4E,7Z-alpha-humulene-15-oate"	-6.6
2579	O-methylmaritidine	-6.6
2580	methyl_1-hydroxy-6-oxocyclohex-2-enecarboxylate	-6.6
2581	zarzissine	-6.6
2582	"8alpha-hydroxy-11beta,13-dihydro-4-epi-sonchucarpolide"	-6.6
2583	pinocarvone	-6.5
2584	galacturonic_acid	-6.5
2585	sulfimarin	-6.5
2586	arohynapene_D	-6.5
2587	pachycladin_A	-6.5
2588	alpha-pinene	-6.5
2589	ZINC000095486291	-6.5
2590	ZINC000004098287	-6.5
2591	isopulegol	-6.5
2592	12alpha-acetoxy-7-deacetylazadirone	-6.5
2593	"5,6-dimethoxy-2-(2',5',6'-trimethoxyphenyl)-1H-quinolin-4-one"	-6.5
2594	7-hydroxy_eucommic_acid	-6.5
2595	filifolene	-6.5
2596	transtaganolide_F	-6.5
2597	undecylic_acid	-6.5
2598	menthone	-6.5
2599	7beta-acetoxy-8alpha-hydroxydeepoxysarcophine	-6.5
2600	lapidol	-6.5
2601	chenopanone	-6.5
2602	klysimplexin_E	-6.5
2603	"p-mentha-1(7),8(10)-dien-9-ol"	-6.5
2604	(+)-onopordopicrin	-6.5
2605	gamma-terpineol	-6.5
2606	undecanoic_acid	-6.5
2607	santolina_alcohol	-6.5
2608	alpha-ocimene	-6.5
2609	leucanthemitol	-6.5
2610	3-vinyl-3-methyl-2-isopropenyl-6-isopropyl-cyclohexanone	-6.5
2611	myrtenal	-6.5
2612	8-methoxycoumarsabin	-6.5
2613	"13,17-dihydroxy-labda-8,14-diene-17-O-xylopyranoside"	-6.5
2614	"(1S,3R,5S,6R)-7,7-dimethyl-2-methylidenebicyclo[3.1.1]heptane-3,6-diol"	-6.5
2615	4-hydroxy-2-methylacetophenone	-6.5
2616	"2,2,4-trimethyl-5-oxocyclohex-3-enecarboxylic_acid"	-6.5
2617	"8alpha-hydroxy-11beta,13-dihydro_onopordaldehyde"	-6.5
2618	"methyl_8-hydroxy-1,4,6,7-tetramethoxy-2-naphthoate"	-6.5
2619	"(4S,5S)-4,5-dihydroxy-2-methylcyclohex-2-enone"	-6.5
2620	(-)-trans-piperitone_oxide	-6.5
2621	"1H-1,2,3-triazole-1,5-diamine,3-nitro"	-6.5
2622	p-methoxybenzoic_acid	-6.5
2623	2-dodecanone	-6.5
2624	vanilloside	-6.5
2625	sinapyl_alcohol	-6.5
2626	"1alpha,4alpha,5alpha-trihydoxyeudesm-6beta,11betaH-12,6-olide"	-6.5
2627	piperitone	-6.4
2628	"methyl-6-acetoxy-9-oxo-1(10)E,7E-alpha-humulene-15-oate"	-6.4
2629	alpha-thujene	-6.4
2630	sclerophytin_B	-6.4
2631	6-methylcurvulinic_acid	-6.4
2632	thymoquinol_5-O-beta-glucopyranoside	-6.4
2633	"3',4'-dimethoxycinnamol"	-6.4
2634	fenchyl_acetate	-6.4
2635	lotusine_G	-6.4
